target_id,geography_id,target_year,feature_year,feature_id,focal_value,same_year_training_min,same_year_training_max,inside_same_year_marginal_minmax
unemployment_rate,idn.13.1310,2024,2023,agriculture_share_grdp,27.1950990315,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1310,2024,2023,manufacturing_share_grdp,4.17292920469,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1310,2024,2023,rice_yield,4.109,2.473,6.397,true
unemployment_rate,idn.13.1311,2019,2018,mean_years_schooling,8.25,6.95,11.44,true
unemployment_rate,idn.13.1311,2019,2018,labor_force_participation,68.56,62.78,75,true
unemployment_rate,idn.13.1311,2019,2018,agriculture_share_grdp,30.2299340393,1.20300916108,49.4719795015,true
unemployment_rate,idn.13.1311,2019,2018,manufacturing_share_grdp,5.7307161259,2.68051558212,14.8096558871,true
unemployment_rate,idn.13.1311,2019,2018,rice_yield,4.32,2.635,5.863,true
unemployment_rate,idn.13.1311,2020,2019,mean_years_schooling,8.46,7.08,11.45,true
unemployment_rate,idn.13.1311,2020,2019,labor_force_participation,70.49,61.98,83.1,true
unemployment_rate,idn.13.1311,2020,2019,agriculture_share_grdp,28.0232882254,1.14440743751,47.9219347696,true
unemployment_rate,idn.13.1311,2020,2019,manufacturing_share_grdp,4.92063327836,2.33201438797,13.0743610773,true
unemployment_rate,idn.13.1311,2020,2019,rice_yield,4.629,2.517,6.541,true
unemployment_rate,idn.13.1311,2021,2020,mean_years_schooling,8.47,7.09,11.62,true
unemployment_rate,idn.13.1311,2021,2020,labor_force_participation,72.72,64.16,81.65,true
unemployment_rate,idn.13.1311,2021,2020,agriculture_share_grdp,27.1980586856,1.17543884765,48.6502573418,true
unemployment_rate,idn.13.1311,2021,2020,manufacturing_share_grdp,4.99902576074,2.42455143813,13.2895862346,true
unemployment_rate,idn.13.1311,2021,2020,rice_yield,4.459,2.471,6.467,true
unemployment_rate,idn.13.1311,2022,2021,mean_years_schooling,8.55,7.2,11.63,true
unemployment_rate,idn.13.1311,2022,2021,labor_force_participation,73.04,62.7,82.57,true
unemployment_rate,idn.13.1311,2022,2021,agriculture_share_grdp,27.4744490146,1.15532458751,48.8645358781,true
unemployment_rate,idn.13.1311,2022,2021,manufacturing_share_grdp,5.36145002866,2.57248004994,13.765815103,true
unemployment_rate,idn.13.1311,2022,2021,rice_yield,4.886,2.497,6.932,true
unemployment_rate,idn.13.1311,2023,2022,mean_years_schooling,8.56,7.48,11.92,true
unemployment_rate,idn.13.1311,2023,2022,labor_force_participation,71.65,62.81,78.25,true
unemployment_rate,idn.13.1311,2023,2022,agriculture_share_grdp,26.6058886074,1.09876323204,48.0176761546,true
unemployment_rate,idn.13.1311,2023,2022,manufacturing_share_grdp,5.24795618101,2.48115099295,13.6248557355,true
unemployment_rate,idn.13.1311,2023,2022,rice_yield,4.763,2.298,7.001,true
unemployment_rate,idn.13.1311,2024,2023,mean_years_schooling,8.71,7.76,11.94,true
unemployment_rate,idn.13.1311,2024,2023,labor_force_participation,73.93,65,80.07,true
unemployment_rate,idn.13.1311,2024,2023,agriculture_share_grdp,25.9773779425,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1311,2024,2023,manufacturing_share_grdp,5.14501582204,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1311,2024,2023,rice_yield,4.577,2.473,6.397,true
unemployment_rate,idn.13.1312,2019,2018,mean_years_schooling,7.86,6.95,11.44,true
unemployment_rate,idn.13.1312,2019,2018,labor_force_participation,66.96,62.78,75,true
unemployment_rate,idn.13.1312,2019,2018,agriculture_share_grdp,42.8037971214,1.20300916108,49.4719795015,true
unemployment_rate,idn.13.1312,2019,2018,manufacturing_share_grdp,14.8096558871,2.68051558212,13.1473145034,false
unemployment_rate,idn.13.1312,2019,2018,rice_yield,4.951,2.635,5.863,true
unemployment_rate,idn.13.1312,2020,2019,mean_years_schooling,8.06,7.08,11.45,true
unemployment_rate,idn.13.1312,2020,2019,labor_force_participation,65.76,61.98,83.1,true
unemployment_rate,idn.13.1312,2020,2019,agriculture_share_grdp,41.0057685332,1.14440743751,47.9219347696,true
unemployment_rate,idn.13.1312,2020,2019,manufacturing_share_grdp,13.0743610773,2.33201438797,11.7481840231,false
unemployment_rate,idn.13.1312,2020,2019,rice_yield,4.57,2.517,6.541,true
unemployment_rate,idn.13.1312,2021,2020,mean_years_schooling,8.19,7.09,11.62,true
unemployment_rate,idn.13.1312,2021,2020,labor_force_participation,67.47,64.16,81.65,true
unemployment_rate,idn.13.1312,2021,2020,agriculture_share_grdp,39.8716851444,1.17543884765,48.6502573418,true
unemployment_rate,idn.13.1312,2021,2020,manufacturing_share_grdp,13.2895862346,2.42455143813,11.8814425751,false
unemployment_rate,idn.13.1312,2021,2020,rice_yield,4.698,2.471,6.467,true
unemployment_rate,idn.13.1312,2022,2021,mean_years_schooling,8.27,7.2,11.63,true
unemployment_rate,idn.13.1312,2022,2021,labor_force_participation,66.93,62.7,82.57,true
unemployment_rate,idn.13.1312,2022,2021,agriculture_share_grdp,39.7493428057,1.15532458751,48.8645358781,true
unemployment_rate,idn.13.1312,2022,2021,manufacturing_share_grdp,13.765815103,2.57248004994,11.9481403525,false
unemployment_rate,idn.13.1312,2022,2021,rice_yield,4.74,2.497,6.932,true
unemployment_rate,idn.13.1312,2023,2022,mean_years_schooling,8.55,7.48,11.92,true
unemployment_rate,idn.13.1312,2023,2022,labor_force_participation,63.88,62.81,78.25,true
unemployment_rate,idn.13.1312,2023,2022,agriculture_share_grdp,39.1063901819,1.09876323204,48.0176761546,true
unemployment_rate,idn.13.1312,2023,2022,manufacturing_share_grdp,13.6248557355,2.48115099295,11.2553174135,false
unemployment_rate,idn.13.1312,2023,2022,rice_yield,5.019,2.298,7.001,true
unemployment_rate,idn.13.1312,2024,2023,mean_years_schooling,8.81,7.76,11.94,true
unemployment_rate,idn.13.1312,2024,2023,labor_force_participation,66.42,65,80.07,true
unemployment_rate,idn.13.1312,2024,2023,agriculture_share_grdp,38.8837089992,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1312,2024,2023,manufacturing_share_grdp,13.2257433087,2.45236049116,10.877566156,false
unemployment_rate,idn.13.1312,2024,2023,rice_yield,4.882,2.473,6.397,true
unemployment_rate,idn.13.1371,2019,2018,mean_years_schooling,11.33,6.95,11.44,true
unemployment_rate,idn.13.1371,2019,2018,labor_force_participation,62.78,64.76,75,false
unemployment_rate,idn.13.1371,2019,2018,agriculture_share_grdp,5.22053330537,1.20300916108,49.4719795015,true
unemployment_rate,idn.13.1371,2019,2018,manufacturing_share_grdp,13.1473145034,2.68051558212,14.8096558871,true
unemployment_rate,idn.13.1371,2019,2018,rice_yield,4.671,2.635,5.863,true
unemployment_rate,idn.13.1371,2020,2019,mean_years_schooling,11.34,7.08,11.45,true
unemployment_rate,idn.13.1371,2020,2019,labor_force_participation,61.98,62.51,83.1,false
unemployment_rate,idn.13.1371,2020,2019,agriculture_share_grdp,5.29611729385,1.14440743751,47.9219347696,true
unemployment_rate,idn.13.1371,2020,2019,manufacturing_share_grdp,11.7481840231,2.33201438797,13.0743610773,true
unemployment_rate,idn.13.1371,2020,2019,rice_yield,5.013,2.517,6.541,true
unemployment_rate,idn.13.1371,2021,2020,mean_years_schooling,11.58,7.09,11.62,true
unemployment_rate,idn.13.1371,2021,2020,labor_force_participation,64.31,64.16,81.65,true
unemployment_rate,idn.13.1371,2021,2020,agriculture_share_grdp,5.41138188673,1.17543884765,48.6502573418,true
unemployment_rate,idn.13.1371,2021,2020,manufacturing_share_grdp,11.8814425751,2.42455143813,13.2895862346,true
unemployment_rate,idn.13.1371,2021,2020,rice_yield,4.548,2.471,6.467,true
unemployment_rate,idn.13.1371,2022,2021,mean_years_schooling,11.59,7.2,11.63,true
unemployment_rate,idn.13.1371,2022,2021,labor_force_participation,63.78,62.7,82.57,true
unemployment_rate,idn.13.1371,2022,2021,agriculture_share_grdp,5.2867285583,1.15532458751,48.8645358781,true
unemployment_rate,idn.13.1371,2022,2021,manufacturing_share_grdp,11.7735714173,2.57248004994,13.765815103,true
unemployment_rate,idn.13.1371,2022,2021,rice_yield,5.043,2.497,6.932,true
unemployment_rate,idn.13.1371,2023,2022,mean_years_schooling,11.6,7.48,11.92,true
unemployment_rate,idn.13.1371,2023,2022,labor_force_participation,62.81,63.88,78.25,false
unemployment_rate,idn.13.1371,2023,2022,agriculture_share_grdp,5.12159905345,1.09876323204,48.0176761546,true
unemployment_rate,idn.13.1371,2023,2022,manufacturing_share_grdp,11.2553174135,2.48115099295,13.6248557355,true
unemployment_rate,idn.13.1371,2023,2022,rice_yield,5.108,2.298,7.001,true
unemployment_rate,idn.13.1371,2024,2023,mean_years_schooling,11.62,7.76,11.94,true
unemployment_rate,idn.13.1371,2024,2023,labor_force_participation,66.99,65,80.07,true
unemployment_rate,idn.13.1371,2024,2023,agriculture_share_grdp,5.01671563029,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1371,2024,2023,manufacturing_share_grdp,10.877566156,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1371,2024,2023,rice_yield,5.269,2.473,6.397,true
unemployment_rate,idn.13.1372,2019,2018,mean_years_schooling,11.01,6.95,11.44,true
unemployment_rate,idn.13.1372,2019,2018,labor_force_participation,64.76,62.78,75,true
unemployment_rate,idn.13.1372,2019,2018,agriculture_share_grdp,5.61110556249,1.20300916108,49.4719795015,true
unemployment_rate,idn.13.1372,2019,2018,manufacturing_share_grdp,4.75148575888,2.68051558212,14.8096558871,true
unemployment_rate,idn.13.1372,2019,2018,rice_yield,5.209,2.635,5.863,true
unemployment_rate,idn.13.1372,2020,2019,mean_years_schooling,11.02,7.08,11.45,true
unemployment_rate,idn.13.1372,2020,2019,labor_force_participation,62.51,61.98,83.1,true
unemployment_rate,idn.13.1372,2020,2019,agriculture_share_grdp,5.44850837362,1.14440743751,47.9219347696,true
unemployment_rate,idn.13.1372,2020,2019,manufacturing_share_grdp,4.09950387525,2.33201438797,13.0743610773,true
unemployment_rate,idn.13.1372,2020,2019,rice_yield,5.757,2.517,6.541,true
unemployment_rate,idn.13.1372,2021,2020,mean_years_schooling,11.03,7.09,11.62,true
unemployment_rate,idn.13.1372,2021,2020,labor_force_participation,66.77,64.16,81.65,true
unemployment_rate,idn.13.1372,2021,2020,agriculture_share_grdp,5.51195603571,1.17543884765,48.6502573418,true
unemployment_rate,idn.13.1372,2021,2020,manufacturing_share_grdp,4.13757107134,2.42455143813,13.2895862346,true
unemployment_rate,idn.13.1372,2021,2020,rice_yield,6.467,2.471,6.091,false
unemployment_rate,idn.13.1372,2022,2021,mean_years_schooling,11.04,7.2,11.63,true
unemployment_rate,idn.13.1372,2022,2021,labor_force_participation,66.51,62.7,82.57,true
unemployment_rate,idn.13.1372,2022,2021,agriculture_share_grdp,5.20145739525,1.15532458751,48.8645358781,true
unemployment_rate,idn.13.1372,2022,2021,manufacturing_share_grdp,4.30557022353,2.57248004994,13.765815103,true
unemployment_rate,idn.13.1372,2022,2021,rice_yield,5.872,2.497,6.932,true
unemployment_rate,idn.13.1372,2023,2022,mean_years_schooling,11.35,7.48,11.92,true
unemployment_rate,idn.13.1372,2023,2022,labor_force_participation,69.46,62.81,78.25,true
unemployment_rate,idn.13.1372,2023,2022,agriculture_share_grdp,5.05219412864,1.09876323204,48.0176761546,true
unemployment_rate,idn.13.1372,2023,2022,manufacturing_share_grdp,4.23527384461,2.48115099295,13.6248557355,true
unemployment_rate,idn.13.1372,2023,2022,rice_yield,6.466,2.298,7.001,true
unemployment_rate,idn.13.1372,2024,2023,mean_years_schooling,11.36,7.76,11.94,true
unemployment_rate,idn.13.1372,2024,2023,labor_force_participation,70.12,65,80.07,true
unemployment_rate,idn.13.1372,2024,2023,agriculture_share_grdp,4.97625543195,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1372,2024,2023,manufacturing_share_grdp,4.16706738609,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1372,2024,2023,rice_yield,6.299,2.473,6.397,true
unemployment_rate,idn.13.1373,2019,2018,mean_years_schooling,9.94,6.95,11.44,true
unemployment_rate,idn.13.1373,2019,2018,labor_force_participation,72.88,62.78,75,true
unemployment_rate,idn.13.1373,2019,2018,agriculture_share_grdp,9.16449650195,1.20300916108,49.4719795015,true
unemployment_rate,idn.13.1373,2019,2018,manufacturing_share_grdp,12.215161071,2.68051558212,14.8096558871,true
unemployment_rate,idn.13.1373,2019,2018,rice_yield,4.766,2.635,5.863,true
unemployment_rate,idn.13.1373,2020,2019,mean_years_schooling,9.97,7.08,11.45,true
unemployment_rate,idn.13.1373,2020,2019,labor_force_participation,69.83,61.98,83.1,true
unemployment_rate,idn.13.1373,2020,2019,agriculture_share_grdp,8.84262892635,1.14440743751,47.9219347696,true
unemployment_rate,idn.13.1373,2020,2019,manufacturing_share_grdp,10.6611004945,2.33201438797,13.0743610773,true
unemployment_rate,idn.13.1373,2020,2019,rice_yield,4.699,2.517,6.541,true
unemployment_rate,idn.13.1373,2021,2020,mean_years_schooling,10.17,7.09,11.62,true
unemployment_rate,idn.13.1373,2021,2020,labor_force_participation,70.57,64.16,81.65,true
unemployment_rate,idn.13.1373,2021,2020,agriculture_share_grdp,8.92235972458,1.17543884765,48.6502573418,true
unemployment_rate,idn.13.1373,2021,2020,manufacturing_share_grdp,10.8159548947,2.42455143813,13.2895862346,true
unemployment_rate,idn.13.1373,2021,2020,rice_yield,4.291,2.471,6.467,true
unemployment_rate,idn.13.1373,2022,2021,mean_years_schooling,10.32,7.2,11.63,true
unemployment_rate,idn.13.1373,2022,2021,labor_force_participation,68.05,62.7,82.57,true
unemployment_rate,idn.13.1373,2022,2021,agriculture_share_grdp,8.96259807303,1.15532458751,48.8645358781,true
unemployment_rate,idn.13.1373,2022,2021,manufacturing_share_grdp,11.2203973911,2.57248004994,13.765815103,true
unemployment_rate,idn.13.1373,2022,2021,rice_yield,5.417,2.497,6.932,true
unemployment_rate,idn.13.1373,2023,2022,mean_years_schooling,10.43,7.48,11.92,true
unemployment_rate,idn.13.1373,2023,2022,labor_force_participation,70.85,62.81,78.25,true
unemployment_rate,idn.13.1373,2023,2022,agriculture_share_grdp,8.72704798217,1.09876323204,48.0176761546,true
unemployment_rate,idn.13.1373,2023,2022,manufacturing_share_grdp,10.8027058333,2.48115099295,13.6248557355,true
unemployment_rate,idn.13.1373,2023,2022,rice_yield,6.261,2.298,7.001,true
unemployment_rate,idn.13.1373,2024,2023,mean_years_schooling,10.44,7.76,11.94,true
unemployment_rate,idn.13.1373,2024,2023,labor_force_participation,69.9,65,80.07,true
unemployment_rate,idn.13.1373,2024,2023,agriculture_share_grdp,8.51100910525,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1373,2024,2023,manufacturing_share_grdp,10.8695283195,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1373,2024,2023,rice_yield,6.329,2.473,6.397,true
unemployment_rate,idn.13.1374,2019,2018,mean_years_schooling,11.44,6.95,11.33,false
unemployment_rate,idn.13.1374,2019,2018,labor_force_participation,66.17,62.78,75,true
unemployment_rate,idn.13.1374,2019,2018,agriculture_share_grdp,5.15922045282,1.20300916108,49.4719795015,true
unemployment_rate,idn.13.1374,2019,2018,manufacturing_share_grdp,9.49708514172,2.68051558212,14.8096558871,true
unemployment_rate,idn.13.1374,2019,2018,rice_yield,4.696,2.635,5.863,true
unemployment_rate,idn.13.1374,2020,2019,mean_years_schooling,11.45,7.08,11.34,false
unemployment_rate,idn.13.1374,2020,2019,labor_force_participation,69.05,61.98,83.1,true
unemployment_rate,idn.13.1374,2020,2019,agriculture_share_grdp,5.04615380542,1.14440743751,47.9219347696,true
unemployment_rate,idn.13.1374,2020,2019,manufacturing_share_grdp,8.40819456442,2.33201438797,13.0743610773,true
unemployment_rate,idn.13.1374,2020,2019,rice_yield,5.509,2.517,6.541,true
unemployment_rate,idn.13.1374,2021,2020,mean_years_schooling,11.62,7.09,11.58,false
unemployment_rate,idn.13.1374,2021,2020,labor_force_participation,69.81,64.16,81.65,true
unemployment_rate,idn.13.1374,2021,2020,agriculture_share_grdp,5.14890469765,1.17543884765,48.6502573418,true
unemployment_rate,idn.13.1374,2021,2020,manufacturing_share_grdp,8.43330509104,2.42455143813,13.2895862346,true
unemployment_rate,idn.13.1374,2021,2020,rice_yield,5.767,2.471,6.467,true
unemployment_rate,idn.13.1374,2022,2021,mean_years_schooling,11.63,7.2,11.59,false
unemployment_rate,idn.13.1374,2022,2021,labor_force_participation,65.94,62.7,82.57,true
unemployment_rate,idn.13.1374,2022,2021,agriculture_share_grdp,5.12015768145,1.15532458751,48.8645358781,true
unemployment_rate,idn.13.1374,2022,2021,manufacturing_share_grdp,8.47643985628,2.57248004994,13.765815103,true
unemployment_rate,idn.13.1374,2022,2021,rice_yield,6.291,2.497,6.932,true
unemployment_rate,idn.13.1374,2023,2022,mean_years_schooling,11.92,7.48,11.63,false
unemployment_rate,idn.13.1374,2023,2022,labor_force_participation,64.02,62.81,78.25,true
unemployment_rate,idn.13.1374,2023,2022,agriculture_share_grdp,5.13636564629,1.09876323204,48.0176761546,true
unemployment_rate,idn.13.1374,2023,2022,manufacturing_share_grdp,8.3140312549,2.48115099295,13.6248557355,true
unemployment_rate,idn.13.1374,2023,2022,rice_yield,7.001,2.298,6.609,false
unemployment_rate,idn.13.1374,2024,2023,mean_years_schooling,11.94,7.76,11.64,false
unemployment_rate,idn.13.1374,2024,2023,labor_force_participation,66.05,65,80.07,true
unemployment_rate,idn.13.1374,2024,2023,agriculture_share_grdp,5.0754560829,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1374,2024,2023,manufacturing_share_grdp,8.33889458264,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1374,2024,2023,rice_yield,6.397,2.473,6.329,false
unemployment_rate,idn.13.1375,2019,2018,mean_years_schooling,11.31,6.95,11.44,true
unemployment_rate,idn.13.1375,2019,2018,labor_force_participation,69.15,62.78,75,true
unemployment_rate,idn.13.1375,2019,2018,agriculture_share_grdp,1.20300916108,5.15922045282,49.4719795015,false
unemployment_rate,idn.13.1375,2019,2018,manufacturing_share_grdp,5.65683275037,2.68051558212,14.8096558871,true
unemployment_rate,idn.13.1375,2019,2018,rice_yield,5.863,2.635,5.267,false
unemployment_rate,idn.13.1375,2020,2019,mean_years_schooling,11.32,7.08,11.45,true
unemployment_rate,idn.13.1375,2020,2019,labor_force_participation,65.55,61.98,83.1,true
unemployment_rate,idn.13.1375,2020,2019,agriculture_share_grdp,1.14440743751,5.04615380542,47.9219347696,false
unemployment_rate,idn.13.1375,2020,2019,manufacturing_share_grdp,5.02825462959,2.33201438797,13.0743610773,true
unemployment_rate,idn.13.1375,2020,2019,rice_yield,6.541,2.517,5.757,false
unemployment_rate,idn.13.1375,2021,2020,mean_years_schooling,11.33,7.09,11.62,true
unemployment_rate,idn.13.1375,2021,2020,labor_force_participation,69.84,64.16,81.65,true
unemployment_rate,idn.13.1375,2021,2020,agriculture_share_grdp,1.17543884765,5.14890469765,48.6502573418,false
unemployment_rate,idn.13.1375,2021,2020,manufacturing_share_grdp,5.18544844312,2.42455143813,13.2895862346,true
unemployment_rate,idn.13.1375,2021,2020,rice_yield,6.091,2.471,6.467,true
unemployment_rate,idn.13.1375,2022,2021,mean_years_schooling,11.34,7.2,11.63,true
unemployment_rate,idn.13.1375,2022,2021,labor_force_participation,67.42,62.7,82.57,true
unemployment_rate,idn.13.1375,2022,2021,agriculture_share_grdp,1.15532458751,5.12015768145,48.8645358781,false
unemployment_rate,idn.13.1375,2022,2021,manufacturing_share_grdp,5.11668061428,2.57248004994,13.765815103,true
unemployment_rate,idn.13.1375,2022,2021,rice_yield,6.932,2.497,6.291,false
unemployment_rate,idn.13.1375,2023,2022,mean_years_schooling,11.63,7.48,11.92,true
unemployment_rate,idn.13.1375,2023,2022,labor_force_participation,64.43,62.81,78.25,true
unemployment_rate,idn.13.1375,2023,2022,agriculture_share_grdp,1.09876323204,5.05219412864,48.0176761546,false
unemployment_rate,idn.13.1375,2023,2022,manufacturing_share_grdp,4.94387887532,2.48115099295,13.6248557355,true
unemployment_rate,idn.13.1375,2023,2022,rice_yield,6.609,2.298,7.001,true
unemployment_rate,idn.13.1375,2024,2023,mean_years_schooling,11.64,7.76,11.94,true
unemployment_rate,idn.13.1375,2024,2023,labor_force_participation,70.27,65,80.07,true
unemployment_rate,idn.13.1375,2024,2023,agriculture_share_grdp,1.05966279992,4.97625543195,48.4488181812,false
unemployment_rate,idn.13.1375,2024,2023,manufacturing_share_grdp,5.01029293531,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1375,2024,2023,rice_yield,6.325,2.473,6.397,true
unemployment_rate,idn.13.1376,2019,2018,mean_years_schooling,10.46,6.95,11.44,true
unemployment_rate,idn.13.1376,2019,2018,labor_force_participation,70.81,62.78,75,true
unemployment_rate,idn.13.1376,2019,2018,agriculture_share_grdp,6.74568666378,1.20300916108,49.4719795015,true
unemployment_rate,idn.13.1376,2019,2018,manufacturing_share_grdp,5.13197800388,2.68051558212,14.8096558871,true
unemployment_rate,idn.13.1376,2019,2018,rice_yield,4.7,2.635,5.863,true
unemployment_rate,idn.13.1376,2020,2019,mean_years_schooling,10.72,7.08,11.45,true
unemployment_rate,idn.13.1376,2020,2019,labor_force_participation,68.76,61.98,83.1,true
unemployment_rate,idn.13.1376,2020,2019,agriculture_share_grdp,6.35201586901,1.14440743751,47.9219347696,true
unemployment_rate,idn.13.1376,2020,2019,manufacturing_share_grdp,4.79582456222,2.33201438797,13.0743610773,true
unemployment_rate,idn.13.1376,2020,2019,rice_yield,4.557,2.517,6.541,true
unemployment_rate,idn.13.1376,2021,2020,mean_years_schooling,10.73,7.09,11.62,true
unemployment_rate,idn.13.1376,2021,2020,labor_force_participation,68.68,64.16,81.65,true
unemployment_rate,idn.13.1376,2021,2020,agriculture_share_grdp,6.43908109558,1.17543884765,48.6502573418,true
unemployment_rate,idn.13.1376,2021,2020,manufacturing_share_grdp,4.86110066153,2.42455143813,13.2895862346,true
unemployment_rate,idn.13.1376,2021,2020,rice_yield,4.916,2.471,6.467,true
unemployment_rate,idn.13.1376,2022,2021,mean_years_schooling,10.81,7.2,11.63,true
unemployment_rate,idn.13.1376,2022,2021,labor_force_participation,71.73,62.7,82.57,true
unemployment_rate,idn.13.1376,2022,2021,agriculture_share_grdp,6.08052573051,1.15532458751,48.8645358781,true
unemployment_rate,idn.13.1376,2022,2021,manufacturing_share_grdp,5.02947305367,2.57248004994,13.765815103,true
unemployment_rate,idn.13.1376,2022,2021,rice_yield,5.002,2.497,6.932,true
unemployment_rate,idn.13.1376,2023,2022,mean_years_schooling,10.82,7.48,11.92,true
unemployment_rate,idn.13.1376,2023,2022,labor_force_participation,70.06,62.81,78.25,true
unemployment_rate,idn.13.1376,2023,2022,agriculture_share_grdp,5.89164982016,1.09876323204,48.0176761546,true
unemployment_rate,idn.13.1376,2023,2022,manufacturing_share_grdp,4.92087613836,2.48115099295,13.6248557355,true
unemployment_rate,idn.13.1376,2023,2022,rice_yield,5.499,2.298,7.001,true
unemployment_rate,idn.13.1376,2024,2023,mean_years_schooling,10.88,7.76,11.94,true
unemployment_rate,idn.13.1376,2024,2023,labor_force_participation,71.86,65,80.07,true
unemployment_rate,idn.13.1376,2024,2023,agriculture_share_grdp,5.70893830518,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1376,2024,2023,manufacturing_share_grdp,4.82766862828,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1376,2024,2023,rice_yield,5.231,2.473,6.397,true
unemployment_rate,idn.13.1377,2019,2018,mean_years_schooling,10.36,6.95,11.44,true
unemployment_rate,idn.13.1377,2019,2018,labor_force_participation,67,62.78,75,true
unemployment_rate,idn.13.1377,2019,2018,agriculture_share_grdp,18.6567493293,1.20300916108,49.4719795015,true
unemployment_rate,idn.13.1377,2019,2018,manufacturing_share_grdp,7.43589374841,2.68051558212,14.8096558871,true
unemployment_rate,idn.13.1377,2019,2018,rice_yield,4.95,2.635,5.863,true
unemployment_rate,idn.13.1377,2020,2019,mean_years_schooling,10.37,7.08,11.45,true
unemployment_rate,idn.13.1377,2020,2019,labor_force_participation,69.36,61.98,83.1,true
unemployment_rate,idn.13.1377,2020,2019,agriculture_share_grdp,18.2742588513,1.14440743751,47.9219347696,true
unemployment_rate,idn.13.1377,2020,2019,manufacturing_share_grdp,6.85892858137,2.33201438797,13.0743610773,true
unemployment_rate,idn.13.1377,2020,2019,rice_yield,5.645,2.517,6.541,true
unemployment_rate,idn.13.1377,2021,2020,mean_years_schooling,10.59,7.09,11.62,true
unemployment_rate,idn.13.1377,2021,2020,labor_force_participation,64.16,64.31,81.65,false
unemployment_rate,idn.13.1377,2021,2020,agriculture_share_grdp,18.3733318862,1.17543884765,48.6502573418,true
unemployment_rate,idn.13.1377,2021,2020,manufacturing_share_grdp,6.88659240765,2.42455143813,13.2895862346,true
unemployment_rate,idn.13.1377,2021,2020,rice_yield,4.905,2.471,6.467,true
unemployment_rate,idn.13.1377,2022,2021,mean_years_schooling,10.67,7.2,11.63,true
unemployment_rate,idn.13.1377,2022,2021,labor_force_participation,62.7,63.78,82.57,false
unemployment_rate,idn.13.1377,2022,2021,agriculture_share_grdp,17.9333938842,1.15532458751,48.8645358781,true
unemployment_rate,idn.13.1377,2022,2021,manufacturing_share_grdp,7.04471193276,2.57248004994,13.765815103,true
unemployment_rate,idn.13.1377,2022,2021,rice_yield,4.711,2.497,6.932,true
unemployment_rate,idn.13.1377,2023,2022,mean_years_schooling,10.78,7.48,11.92,true
unemployment_rate,idn.13.1377,2023,2022,labor_force_participation,67.76,62.81,78.25,true
unemployment_rate,idn.13.1377,2023,2022,agriculture_share_grdp,17.7335341539,1.09876323204,48.0176761546,true
unemployment_rate,idn.13.1377,2023,2022,manufacturing_share_grdp,6.97301520769,2.48115099295,13.6248557355,true
unemployment_rate,idn.13.1377,2023,2022,rice_yield,5.193,2.298,7.001,true
unemployment_rate,idn.13.1377,2024,2023,mean_years_schooling,10.79,7.76,11.94,true
unemployment_rate,idn.13.1377,2024,2023,labor_force_participation,71.23,65,80.07,true
unemployment_rate,idn.13.1377,2024,2023,agriculture_share_grdp,17.6659347554,1.05966279992,48.4488181812,true
unemployment_rate,idn.13.1377,2024,2023,manufacturing_share_grdp,6.88962359437,2.45236049116,13.2257433087,true
unemployment_rate,idn.13.1377,2024,2023,rice_yield,4.894,2.473,6.397,true
real_grdp_growth,idn.13.1301,2019,2018,mean_years_schooling,6.95,7.5,11.44,false
real_grdp_growth,idn.13.1301,2019,2018,labor_force_participation,75,62.78,74.89,false
real_grdp_growth,idn.13.1301,2019,2018,agriculture_share_grdp,47.604076021,1.20300916108,49.4719795015,true
real_grdp_growth,idn.13.1301,2019,2018,manufacturing_share_grdp,2.68051558212,2.98567704565,14.8096558871,false
real_grdp_growth,idn.13.1301,2019,2018,rice_yield,2.635,3.989,5.863,false
real_grdp_growth,idn.13.1301,2020,2019,mean_years_schooling,7.08,7.85,11.45,false
real_grdp_growth,idn.13.1301,2020,2019,labor_force_participation,83.1,61.98,73.28,false
real_grdp_growth,idn.13.1301,2020,2019,agriculture_share_grdp,46.4839281901,1.14440743751,47.9219347696,true
real_grdp_growth,idn.13.1301,2020,2019,manufacturing_share_grdp,2.33201438797,2.52142880845,13.0743610773,false
real_grdp_growth,idn.13.1301,2020,2019,rice_yield,2.517,3.417,6.541,false
real_grdp_growth,idn.13.1301,2021,2020,mean_years_schooling,7.09,7.86,11.62,false
real_grdp_growth,idn.13.1301,2021,2020,labor_force_participation,81.65,64.16,74.64,false
real_grdp_growth,idn.13.1301,2021,2020,agriculture_share_grdp,48.6502573418,1.17543884765,47.9576882233,false
